"Graves Creek at Highway12", 76HB 02800
Timestamp,Discharge.discharge@76HB 02800 (ft^3/s),Approval Name
2018-03-11 18:03,6.055,Approved
2018-03-11 18:33,5.981,Approved
2018-03-11 19:03,5.942,Approved
2018-03-11 19:33,5.888,Approved
2018-03-11 20:03,5.895,Approved
2018-03-11 20:33,5.835,Approved
2018-03-11 21:03,5.795,Approved
2018-03-11 21:33,5.802,Approved
2018-03-11 22:03,5.701,Approved
2018-03-11 22:33,5.641,Approved
2018-03-11 23:03,5.607,Approved
2018-03-11 23:33,5.573,Approved
2018-03-12 00:03,5.540,Approved
2018-03-12 00:33,5.472,Approved
2018-03-12 01:03,5.438,Approved
2018-03-12 01:33,5.404,Approved
2018-03-12 02:03,5.371,Approved
2018-03-12 02:33,5.337,Approved
2018-03-12 03:03,6.191,Approved
2018-03-12 03:33,8.865,Approved
2018-03-12 04:03,10.72,Approved
2018-03-12 04:33,12.25,Approved
2018-03-12 05:03,13.47,Approved
2018-03-12 05:33,14.46,Approved
2018-03-12 06:03,15.04,Approved
2018-03-12 06:33,15.38,Approved
2018-03-12 07:03,15.49,Approved
2018-03-12 07:33,15.43,Approved
2018-03-12 08:03,15.04,Approved
2018-03-12 08:33,14.71,Approved
2018-03-12 09:03,13.56,Approved
2018-03-12 09:33,10.69,Approved
2018-03-12 10:03,6.668,Approved
2018-03-12 10:33,6.890,Approved
2018-03-12 11:03,6.799,Approved
2018-03-12 11:33,7.290,Approved
2018-03-12 12:03,7.386,Approved
2018-03-12 12:33,6.728,Approved
2018-03-12 13:03,5.949,Approved
2018-03-12 13:33,6.229,Approved
2018-03-12 14:03,6.407,Approved
2018-03-12 14:33,6.572,Approved
2018-03-12 15:03,6.670,Approved
2018-03-12 15:33,6.879,Approved
2018-03-12 16:03,7.183,Approved
2018-03-12 16:33,7.324,Approved
2018-03-12 17:03,7.382,Approved
2018-03-12 17:33,7.203,Approved
2018-03-12 18:03,7.016,Approved
2018-03-12 18:33,6.912,Approved
2018-03-12 19:03,6.887,Approved
2018-03-12 19:33,6.809,Approved
2018-03-12 20:03,6.750,Approved
2018-03-12 20:33,6.653,Approved
2018-03-12 21:03,6.601,Approved
2018-03-12 21:33,6.535,Approved
2018-03-12 22:03,6.430,Approved
2018-03-12 22:33,6.365,Approved
2018-03-12 23:03,6.339,Approved
2018-03-12 23:33,6.240,Approved
2018-03-13 00:03,6.213,Approved
2018-03-13 00:33,6.147,Approved
2018-03-13 01:03,6.108,Approved
2018-03-13 01:33,6.048,Approved
2018-03-13 02:03,6.015,Approved
2018-03-13 02:33,5.948,Approved
2018-03-13 03:03,5.915,Approved
2018-03-13 03:33,6.115,Approved
2018-03-13 04:03,9.029,Approved
2018-03-13 04:33,11.25,Approved
2018-03-13 05:03,12.88,Approved
2018-03-13 05:33,14.25,Approved
2018-03-13 06:03,15.32,Approved
2018-03-13 06:33,16.21,Approved
2018-03-13 07:03,16.78,Approved
2018-03-13 07:33,16.94,Approved
2018-03-13 08:03,16.99,Approved
2018-03-13 08:33,16.98,Approved
2018-03-13 09:03,15.86,Approved
2018-03-13 09:33,12.60,Approved
2018-03-13 10:03,8.206,Approved
2018-03-13 10:33,8.105,Approved
2018-03-13 11:03,7.854,Approved
2018-03-13 11:33,7.313,Approved
2018-03-13 12:03,6.574,Approved
2018-03-13 12:33,6.278,Approved
2018-03-13 13:03,6.338,Approved
2018-03-13 13:33,6.463,Approved
2018-03-13 14:03,6.562,Approved
2018-03-13 14:33,6.979,Approved
2018-03-13 15:03,7.385,Approved
2018-03-13 15:33,7.722,Approved
2018-03-13 16:03,7.519,Approved
2018-03-13 16:33,7.710,Approved
2018-03-13 17:03,7.799,Approved
2018-03-13 17:33,7.749,Approved
2018-03-13 18:03,7.717,Approved
2018-03-13 18:33,7.698,Approved
2018-03-13 19:03,7.692,Approved
2018-03-13 19:33,7.680,Approved
2018-03-13 20:03,7.686,Approved
2018-03-13 20:33,7.655,Approved
2018-03-13 21:03,7.585,Approved
2018-03-13 21:33,7.560,Approved
2018-03-13 22:03,7.490,Approved
2018-03-13 22:33,7.394,Approved
2018-03-13 23:03,7.369,Approved
2018-03-13 23:33,7.337,Approved
2018-03-14 00:03,7.273,Approved
2018-03-14 00:33,7.241,Approved
2018-03-14 01:03,7.170,Approved
2018-03-14 01:33,7.106,Approved
2018-03-14 02:03,7.080,Approved
2018-03-14 02:33,7.010,Approved
2018-03-14 03:03,7.042,Approved
2018-03-14 03:33,7.010,Approved
2018-03-14 04:03,6.945,Approved
2018-03-14 04:33,6.946,Approved
2018-03-14 05:03,6.913,Approved
2018-03-14 05:33,6.907,Approved
2018-03-14 06:03,6.868,Approved
2018-03-14 06:33,6.901,Approved
2018-03-14 07:03,6.862,Approved
2018-03-14 07:33,6.895,Approved
2018-03-14 08:03,6.882,Approved
2018-03-14 08:33,6.908,Approved
2018-03-14 09:03,6.896,Approved
2018-03-14 09:33,6.928,Approved
2018-03-14 10:03,6.922,Approved
2018-03-14 10:33,6.935,Approved
2018-03-14 11:03,6.948,Approved
2018-03-14 11:33,6.916,Approved
2018-03-14 12:03,6.955,Approved
2018-03-14 12:33,6.975,Approved
2018-03-14 13:03,7.001,Approved
2018-03-14 13:33,7.092,Approved
2018-03-14 14:03,7.150,Approved
2018-03-14 14:33,7.202,Approved
2018-03-14 15:03,7.330,Approved
2018-03-14 15:33,7.484,Approved
2018-03-14 16:03,7.580,Approved
2018-03-14 16:33,7.688,Approved
2018-03-14 17:03,7.834,Approved
2018-03-14 17:33,7.897,Approved
2018-03-14 18:03,8.087,Approved
2018-03-14 18:33,8.294,Approved
2018-03-14 19:03,8.388,Approved
2018-03-14 19:33,8.388,Approved
2018-03-14 20:03,8.394,Approved
2018-03-14 20:33,8.631,Approved
2018-03-14 21:03,8.773,Approved
2018-03-14 21:33,8.780,Approved
2018-03-14 22:03,8.786,Approved
2018-03-14 22:33,8.786,Approved
2018-03-14 23:03,8.787,Approved
2018-03-14 23:33,8.731,Approved
2018-03-15 00:03,8.669,Approved
2018-03-15 00:33,8.607,Approved
2018-03-15 01:03,8.577,Approved
2018-03-15 01:33,8.546,Approved
2018-03-15 02:03,8.515,Approved
2018-03-15 02:33,8.484,Approved
2018-03-15 03:03,8.453,Approved
2018-03-15 03:33,8.428,Approved
2018-03-15 04:03,8.397,Approved
2018-03-15 04:33,8.366,Approved
2018-03-15 05:03,8.342,Approved
2018-03-15 05:33,8.279,Approved
2018-03-15 06:03,8.248,Approved
2018-03-15 06:33,8.186,Approved
2018-03-15 07:03,8.186,Approved
2018-03-15 07:33,8.161,Approved
2018-03-15 08:03,8.124,Approved
2018-03-15 08:33,8.117,Approved
2018-03-15 09:03,8.074,Approved
2018-03-15 09:33,8.099,Approved
2018-03-15 10:03,8.087,Approved
2018-03-15 10:33,8.087,Approved
2018-03-15 11:03,8.100,Approved
2018-03-15 11:33,8.125,Approved
2018-03-15 12:03,8.150,Approved
2018-03-15 12:33,8.207,Approved
2018-03-15 13:03,8.238,Approved
2018-03-15 13:33,8.239,Approved
2018-03-15 14:03,8.401,Approved
2018-03-15 14:33,8.570,Approved
2018-03-15 15:03,8.601,Approved
2018-03-15 15:33,8.675,Approved
2018-03-15 16:03,8.762,Approved
2018-03-15 16:33,8.886,Approved
2018-03-15 17:03,8.861,Approved
2018-03-15 17:33,8.893,Approved
2018-03-15 18:03,8.893,Approved
2018-03-15 18:33,8.905,Approved
2018-03-15 19:03,8.875,Approved
2018-03-15 19:33,8.881,Approved
2018-03-15 20:03,8.850,Approved
2018-03-15 20:33,8.851,Approved
2018-03-15 21:03,8.851,Approved
2018-03-15 21:33,8.820,Approved
2018-03-15 22:03,8.758,Approved
2018-03-15 22:33,8.703,Approved
2018-03-15 23:03,8.641,Approved
2018-03-15 23:33,8.617,Approved
2018-03-16 00:03,8.579,Approved
2018-03-16 00:33,8.517,Approved
2018-03-16 01:03,8.487,Approved
2018-03-16 01:33,8.449,Approved
2018-03-16 02:03,8.418,Approved
2018-03-16 02:33,8.394,Approved
2018-03-16 03:03,8.363,Approved
2018-03-16 03:33,8.300,Approved
2018-03-16 04:03,8.269,Approved
2018-03-16 04:33,8.245,Approved
2018-03-16 05:03,8.207,Approved
2018-03-16 05:33,8.176,Approved
2018-03-16 06:03,8.145,Approved
2018-03-16 06:33,8.120,Approved
2018-03-16 07:03,8.089,Approved
2018-03-16 07:33,8.057,Approved
2018-03-16 08:03,8.020,Approved
2018-03-16 08:33,8.026,Approved
2018-03-16 09:03,8.071,Approved
2018-03-16 09:33,8.077,Approved
2018-03-16 10:03,8.071,Approved
2018-03-16 10:33,8.090,Approved
2018-03-16 11:03,8.134,Approved
2018-03-16 11:33,8.166,Approved
2018-03-16 12:03,8.210,Approved
2018-03-16 12:33,8.279,Approved
2018-03-16 13:03,8.417,Approved
2018-03-16 13:33,8.764,Approved
2018-03-16 14:03,9.226,Approved
2018-03-16 14:33,9.464,Approved
2018-03-16 15:03,9.677,Approved
2018-03-16 15:33,9.847,Approved
2018-03-16 16:03,9.678,Approved
2018-03-16 16:33,9.690,Approved
2018-03-16 17:03,9.805,Approved
2018-03-16 17:33,9.787,Approved
2018-03-16 18:03,9.745,Approved
2018-03-16 18:33,9.673,Approved
2018-03-16 19:03,9.667,Approved
2018-03-16 19:33,9.624,Approved
2018-03-16 20:03,9.533,Approved
2018-03-16 20:33,9.436,Approved
2018-03-16 21:03,9.345,Approved
2018-03-16 21:33,9.247,Approved
2018-03-16 22:03,9.143,Approved
2018-03-16 22:33,9.119,Approved
2018-03-16 23:03,9.027,Approved
2018-03-16 23:33,8.972,Approved
2018-03-17 00:03,8.849,Approved
2018-03-17 00:33,8.756,Approved
2018-03-17 01:03,8.595,Approved
2018-03-17 01:33,8.534,Approved
2018-03-17 02:03,8.496,Approved
2018-03-17 02:33,8.465,Approved
2018-03-17 03:03,8.441,Approved
2018-03-17 03:33,8.404,Approved
2018-03-17 04:03,8.379,Approved
2018-03-17 04:33,8.342,Approved
2018-03-17 05:03,8.279,Approved
2018-03-17 05:33,8.273,Approved
2018-03-17 06:03,8.267,Approved
2018-03-17 06:33,8.236,Approved
2018-03-17 07:03,8.205,Approved
2018-03-17 07:33,8.199,Approved
2018-03-17 08:03,8.218,Approved
2018-03-17 08:33,8.218,Approved
2018-03-17 09:03,8.237,Approved
2018-03-17 09:33,8.237,Approved
2018-03-17 10:03,8.231,Approved
2018-03-17 10:33,8.288,Approved
2018-03-17 11:03,8.313,Approved
2018-03-17 11:33,8.307,Approved
2018-03-17 12:03,8.363,Approved
2018-03-17 12:33,8.376,Approved
2018-03-17 13:03,8.389,Approved
2018-03-17 13:33,8.383,Approved
2018-03-17 14:03,8.414,Approved
2018-03-17 14:33,8.395,Approved
2018-03-17 15:03,8.402,Approved
2018-03-17 15:33,8.408,Approved
2018-03-17 16:03,8.402,Approved
2018-03-17 16:33,8.446,Approved
2018-03-17 17:03,8.459,Approved
2018-03-17 17:33,8.484,Approved
2018-03-17 18:03,8.515,Approved
2018-03-17 18:33,8.553,Approved
2018-03-17 19:03,8.584,Approved
2018-03-17 19:33,8.615,Approved
2018-03-17 20:03,8.609,Approved
2018-03-17 20:33,8.665,Approved
2018-03-17 21:03,8.665,Approved
2018-03-17 21:33,8.684,Approved
2018-03-17 22:03,8.672,Approved
2018-03-17 22:33,8.666,Approved
2018-03-17 23:03,8.629,Approved
2018-03-17 23:33,8.592,Approved
2018-03-18 00:03,8.561,Approved
2018-03-18 00:33,8.530,Approved
2018-03-18 01:03,8.524,Approved
2018-03-18 01:33,8.524,Approved
2018-03-18 02:03,8.525,Approved
2018-03-18 02:33,8.525,Approved
2018-03-18 03:03,8.525,Approved
2018-03-18 03:33,8.525,Approved
2018-03-18 04:03,8.587,Approved
2018-03-18 04:33,8.588,Approved
2018-03-18 05:03,8.588,Approved
2018-03-18 05:33,8.588,Approved
2018-03-18 06:03,8.588,Approved
2018-03-18 06:33,8.588,Approved
2018-03-18 07:03,8.620,Approved
2018-03-18 07:33,8.620,Approved
2018-03-18 08:03,8.620,Approved
2018-03-18 08:33,8.620,Approved
2018-03-18 09:03,8.620,Approved
2018-03-18 09:33,8.602,Approved
2018-03-18 10:03,8.596,Approved
2018-03-18 10:33,8.609,Approved
2018-03-18 11:03,8.634,Approved
2018-03-18 11:33,8.603,Approved
2018-03-18 12:03,8.653,Approved
2018-03-18 12:33,8.702,Approved
2018-03-18 13:03,8.758,Approved
2018-03-18 13:33,8.833,Approved
2018-03-18 14:03,8.919,Approved
2018-03-18 14:33,9.006,Approved
2018-03-18 15:03,9.135,Approved
2018-03-18 15:33,9.276,Approved
2018-03-18 16:03,9.337,Approved
2018-03-18 16:33,9.374,Approved
2018-03-18 17:03,9.435,Approved
2018-03-18 17:33,9.502,Approved
2018-03-18 18:03,9.515,Approved
2018-03-18 18:33,9.491,Approved
2018-03-18 19:03,9.491,Approved
2018-03-18 19:33,9.491,Approved
2018-03-18 20:03,9.461,Approved
2018-03-18 20:33,9.461,Approved
2018-03-18 21:03,9.455,Approved
2018-03-18 21:33,9.455,Approved
2018-03-18 22:03,9.394,Approved
2018-03-18 22:33,9.303,Approved
2018-03-18 23:03,9.242,Approved
2018-03-18 23:33,9.206,Approved
2018-03-19 00:03,9.144,Approved
2018-03-19 00:33,9.114,Approved
2018-03-19 01:03,9.059,Approved
2018-03-19 01:33,9.034,Approved
2018-03-19 02:03,8.973,Approved
2018-03-19 02:33,8.912,Approved
2018-03-19 03:03,8.875,Approved
2018-03-19 03:33,8.838,Approved
2018-03-19 04:03,8.777,Approved
2018-03-19 04:33,8.783,Approved
2018-03-19 05:03,8.765,Approved
2018-03-19 05:33,8.672,Approved
2018-03-19 06:03,8.610,Approved
2018-03-19 06:33,8.523,Approved
2018-03-19 07:03,8.455,Approved
2018-03-19 07:33,8.387,Approved
2018-03-19 08:03,8.424,Approved
2018-03-19 08:33,8.443,Approved
2018-03-19 09:03,8.443,Approved
2018-03-19 09:33,8.437,Approved
2018-03-19 10:03,8.456,Approved
2018-03-19 10:33,8.469,Approved
2018-03-19 11:03,8.475,Approved
2018-03-19 11:33,8.519,Approved
2018-03-19 12:03,8.544,Approved
2018-03-19 12:33,8.582,Approved
2018-03-19 13:03,8.600,Approved
2018-03-19 13:33,8.749,Approved
2018-03-19 14:03,8.892,Approved
2018-03-19 14:33,9.150,Approved
2018-03-19 15:03,9.395,Approved
2018-03-19 15:33,9.602,Approved
2018-03-19 16:03,9.814,Approved
2018-03-19 16:33,10.02,Approved
2018-03-19 17:03,10.05,Approved
2018-03-19 17:33,9.990,Approved
2018-03-19 18:03,9.990,Approved
2018-03-19 18:33,9.978,Approved
2018-03-19 19:03,9.954,Approved
2018-03-19 19:33,9.930,Approved
2018-03-19 20:03,9.930,Approved
2018-03-19 20:33,9.798,Approved
2018-03-19 21:03,9.677,Approved
2018-03-19 21:33,9.580,Approved
2018-03-19 22:03,9.489,Approved
2018-03-19 22:33,9.367,Approved
2018-03-19 23:03,9.270,Approved
2018-03-19 23:33,9.203,Approved
2018-03-20 00:03,9.160,Approved
2018-03-20 00:33,9.136,Approved
2018-03-20 01:03,9.074,Approved
2018-03-20 01:33,8.995,Approved
2018-03-20 02:03,8.902,Approved
2018-03-20 02:33,8.779,Approved
2018-03-20 03:03,8.680,Approved
2018-03-20 03:33,8.656,Approved
2018-03-20 04:03,8.557,Approved
2018-03-20 04:33,8.526,Approved
2018-03-20 05:03,8.526,Approved
2018-03-20 05:33,8.489,Approved
2018-03-20 06:03,8.420,Approved
2018-03-20 06:33,8.427,Approved
2018-03-20 07:03,8.358,Approved
2018-03-20 07:33,8.352,Approved
2018-03-20 08:03,8.353,Approved
2018-03-20 08:33,8.347,Approved
2018-03-20 09:03,8.347,Approved
2018-03-20 09:33,8.334,Approved
2018-03-20 10:03,8.322,Approved
2018-03-20 10:33,8.397,Approved
2018-03-20 11:03,8.472,Approved
2018-03-20 11:33,8.491,Approved
2018-03-20 12:03,8.504,Approved
2018-03-20 12:33,8.523,Approved
2018-03-20 13:03,8.535,Approved
2018-03-20 13:33,8.604,Approved
2018-03-20 14:03,8.635,Approved
2018-03-20 14:33,8.679,Approved
2018-03-20 15:03,8.722,Approved
2018-03-20 15:33,8.772,Approved
2018-03-20 16:03,8.834,Approved
2018-03-20 16:33,8.859,Approved
2018-03-20 17:03,8.927,Approved
2018-03-20 17:33,8.995,Approved
2018-03-20 18:03,8.983,Approved
2018-03-20 18:33,8.977,Approved
2018-03-20 19:03,8.971,Approved
2018-03-20 19:33,8.952,Approved
2018-03-20 20:03,8.897,Approved
2018-03-20 20:33,8.897,Approved
2018-03-20 21:03,8.898,Approved
2018-03-20 21:33,8.861,Approved
2018-03-20 22:03,8.879,Approved
2018-03-20 22:33,8.781,Approved
2018-03-20 23:03,8.744,Approved
2018-03-20 23:33,8.707,Approved
2018-03-21 00:03,8.670,Approved
2018-03-21 00:33,8.639,Approved
2018-03-21 01:03,8.546,Approved
2018-03-21 01:33,8.484,Approved
2018-03-21 02:03,8.447,Approved
2018-03-21 02:33,8.391,Approved
2018-03-21 03:03,8.360,Approved
2018-03-21 03:33,8.323,Approved
2018-03-21 04:03,8.254,Approved
2018-03-21 04:33,8.261,Approved
2018-03-21 05:03,8.223,Approved
2018-03-21 05:33,8.155,Approved
2018-03-21 06:03,8.186,Approved
2018-03-21 06:33,10.30,Approved
2018-03-21 07:03,12.18,Approved
2018-03-21 07:33,13.14,Approved
2018-03-21 08:03,13.62,Approved
2018-03-21 08:33,13.78,Approved
2018-03-21 09:03,10.86,Approved
2018-03-21 09:33,9.087,Approved
2018-03-21 10:03,8.382,Approved
2018-03-21 10:33,8.332,Approved
2018-03-21 11:03,8.357,Approved
2018-03-21 11:33,8.320,Approved
2018-03-21 12:03,8.314,Approved
2018-03-21 12:33,8.345,Approved
2018-03-21 13:03,8.352,Approved
2018-03-21 13:33,8.377,Approved
2018-03-21 14:03,8.402,Approved
2018-03-21 14:33,8.502,Approved
2018-03-21 15:03,8.626,Approved
2018-03-21 15:33,8.688,Approved
2018-03-21 16:03,8.670,Approved
2018-03-21 16:33,8.751,Approved
2018-03-21 17:03,8.800,Approved
2018-03-21 17:33,8.893,Approved
2018-03-21 18:03,8.943,Approved
2018-03-21 18:33,8.924,Approved
2018-03-21 19:03,8.906,Approved
2018-03-21 19:33,8.912,Approved
2018-03-21 20:03,8.913,Approved
2018-03-21 20:33,8.937,Approved
2018-03-21 21:03,8.901,Approved
2018-03-21 21:33,8.926,Approved
2018-03-21 22:03,8.901,Approved
2018-03-21 22:33,8.901,Approved
2018-03-21 23:03,8.895,Approved
2018-03-21 23:33,8.889,Approved
2018-03-22 00:03,8.896,Approved
2018-03-22 00:33,8.859,Approved
2018-03-22 01:03,8.865,Approved
2018-03-22 01:33,8.828,Approved
2018-03-22 02:03,8.804,Approved
2018-03-22 02:33,8.748,Approved
2018-03-22 03:03,8.742,Approved
2018-03-22 03:33,8.706,Approved
2018-03-22 04:03,8.669,Approved
2018-03-22 04:33,8.669,Approved
2018-03-22 05:03,8.638,Approved
2018-03-22 05:33,8.607,Approved
2018-03-22 06:03,8.607,Approved
2018-03-22 06:33,8.576,Approved
2018-03-22 07:03,8.577,Approved
2018-03-22 07:33,8.571,Approved
2018-03-22 08:03,8.540,Approved
2018-03-22 08:33,8.559,Approved
2018-03-22 09:03,8.553,Approved
2018-03-22 09:33,8.553,Approved
2018-03-22 10:03,8.578,Approved
2018-03-22 10:33,8.603,Approved
2018-03-22 11:03,8.603,Approved
2018-03-22 11:33,8.634,Approved
2018-03-22 12:03,8.665,Approved
2018-03-22 12:33,8.697,Approved
2018-03-22 13:03,8.703,Approved
2018-03-22 13:33,8.722,Approved
2018-03-22 14:03,8.772,Approved
2018-03-22 14:33,8.846,Approved
2018-03-22 15:03,8.963,Approved
2018-03-22 15:33,9.099,Approved
2018-03-22 16:03,9.295,Approved
2018-03-22 16:33,9.484,Approved
2018-03-22 17:03,9.673,Approved
2018-03-22 17:33,9.848,Approved
2018-03-22 18:03,9.903,Approved
2018-03-22 18:33,10.000,Approved
2018-03-22 19:03,10.01,Approved
2018-03-22 19:33,10.04,Approved
2018-03-22 20:03,10.01,Approved
2018-03-22 20:33,10.01,Approved
2018-03-22 21:03,10.00,Approved
2018-03-22 21:33,10.01,Approved
2018-03-22 22:03,10.02,Approved
2018-03-22 22:33,9.989,Approved
2018-03-22 23:03,10.02,Approved
2018-03-22 23:33,10.03,Approved
2018-03-23 00:03,10.02,Approved
2018-03-23 00:33,9.990,Approved
2018-03-23 01:03,9.990,Approved
2018-03-23 01:33,9.990,Approved
2018-03-23 02:03,9.960,Approved
2018-03-23 02:33,9.936,Approved
2018-03-23 03:03,9.864,Approved
2018-03-23 03:33,9.780,Approved
2018-03-23 04:03,9.743,Approved
2018-03-23 04:33,9.707,Approved
2018-03-23 05:03,9.647,Approved
2018-03-23 05:33,9.647,Approved
2018-03-23 06:03,9.593,Approved
2018-03-23 06:33,9.593,Approved
2018-03-23 07:03,9.532,Approved
2018-03-23 07:33,9.526,Approved
2018-03-23 08:03,9.490,Approved
2018-03-23 08:33,9.478,Approved
2018-03-23 09:03,9.472,Approved
2018-03-23 09:33,9.436,Approved
2018-03-23 10:03,9.381,Approved
2018-03-23 10:33,9.430,Approved
2018-03-23 11:03,9.455,Approved
2018-03-23 11:33,9.473,Approved
2018-03-23 12:03,9.473,Approved
2018-03-23 12:33,9.498,Approved
2018-03-23 13:03,9.626,Approved
2018-03-23 13:33,9.753,Approved
2018-03-23 14:03,9.971,Approved
2018-03-23 14:33,10.14,Approved
2018-03-23 15:03,10.42,Approved
2018-03-23 15:33,10.66,Approved
2018-03-23 16:03,10.81,Approved
2018-03-23 16:33,10.81,Approved
2018-03-23 17:03,10.83,Approved
2018-03-23 17:33,10.81,Approved
2018-03-23 18:03,10.78,Approved
2018-03-23 18:33,10.76,Approved
2018-03-23 19:03,10.73,Approved
2018-03-23 19:33,10.73,Approved
2018-03-23 20:03,10.70,Approved
2018-03-23 20:33,10.64,Approved
2018-03-23 21:03,10.52,Approved
2018-03-23 21:33,10.42,Approved
2018-03-23 22:03,10.36,Approved
2018-03-23 22:33,10.24,Approved
2018-03-23 23:03,10.17,Approved
2018-03-23 23:33,10.11,Approved
2018-03-24 00:03,10.04,Approved
2018-03-24 00:33,9.999,Approved
2018-03-24 01:03,9.939,Approved
2018-03-24 01:33,9.939,Approved
2018-03-24 02:03,9.909,Approved
2018-03-24 02:33,9.837,Approved
2018-03-24 03:03,9.813,Approved
2018-03-24 03:33,9.777,Approved
2018-03-24 04:03,9.747,Approved
2018-03-24 04:33,9.692,Approved
2018-03-24 05:03,9.626,Approved
2018-03-24 05:33,9.620,Approved
2018-03-24 06:03,9.559,Approved
2018-03-24 06:33,9.560,Approved
2018-03-24 07:03,9.535,Approved
2018-03-24 07:33,9.517,Approved
2018-03-24 08:03,9.511,Approved
2018-03-24 08:33,9.512,Approved
2018-03-24 09:03,9.536,Approved
2018-03-24 09:33,9.555,Approved
2018-03-24 10:03,9.567,Approved
2018-03-24 10:33,9.573,Approved
2018-03-24 11:03,9.604,Approved
2018-03-24 11:33,9.586,Approved
2018-03-24 12:03,9.665,Approved
2018-03-24 12:33,9.774,Approved
2018-03-24 13:03,9.871,Approved
2018-03-24 13:33,9.889,Approved
2018-03-24 14:03,9.950,Approved
2018-03-24 14:33,9.998,Approved
2018-03-24 15:03,10.01,Approved
2018-03-24 15:33,10.03,Approved
2018-03-24 16:03,10.02,Approved
2018-03-24 16:33,9.999,Approved
2018-03-24 17:03,10.01,Approved
2018-03-24 17:33,9.969,Approved
2018-03-24 18:03,9.945,Approved
2018-03-24 18:33,9.915,Approved
2018-03-24 19:03,9.867,Approved
2018-03-24 19:33,9.843,Approved
2018-03-24 20:03,9.837,Approved
2018-03-24 20:33,9.838,Approved
2018-03-24 21:03,9.735,Approved
2018-03-24 21:33,9.662,Approved
2018-03-24 22:03,9.608,Approved
2018-03-24 22:33,9.535,Approved
2018-03-24 23:03,9.499,Approved
2018-03-24 23:33,9.438,Approved
2018-03-25 00:03,9.378,Approved
2018-03-25 00:33,9.311,Approved
2018-03-25 01:03,9.250,Approved
2018-03-25 01:33,9.244,Approved
2018-03-25 02:03,9.213,Approved
2018-03-25 02:33,9.177,Approved
2018-03-25 03:03,9.116,Approved
2018-03-25 03:33,9.140,Approved
2018-03-25 04:03,10.66,Approved
2018-03-25 04:33,12.87,Approved
2018-03-25 05:03,13.96,Approved
2018-03-25 05:33,15.01,Approved
2018-03-25 06:03,15.88,Approved
2018-03-25 06:33,16.52,Approved
2018-03-25 07:03,17.08,Approved
2018-03-25 07:33,17.47,Approved
2018-03-25 08:03,17.51,Approved
2018-03-25 08:33,16.66,Approved
2018-03-25 09:03,14.61,Approved
2018-03-25 09:33,11.13,Approved
2018-03-25 10:03,10.19,Approved
2018-03-25 10:33,9.461,Approved
2018-03-25 11:03,9.504,Approved
2018-03-25 11:33,9.571,Approved
2018-03-25 12:03,9.632,Approved
2018-03-25 12:33,9.626,Approved
2018-03-25 13:03,9.632,Approved
2018-03-25 13:33,9.650,Approved
2018-03-25 14:03,9.681,Approved
2018-03-25 14:33,9.790,Approved
2018-03-25 15:03,9.730,Approved
2018-03-25 15:33,9.724,Approved
2018-03-25 16:03,9.718,Approved
2018-03-25 16:33,9.736,Approved
2018-03-25 17:03,9.731,Approved
2018-03-25 17:33,9.694,Approved
2018-03-25 18:03,9.664,Approved
2018-03-25 18:33,9.670,Approved
